"screen_name","text","is_retweet","mentions_screen_name","retweet_screen_name","retweet_verified","followers_count","verified","is_quote","quoted_name"
"nance10706","@deannamarsh751 Stay safe, and watch your six! #BackTheBlue #BlueLivesMatter <U+0001F5A4><U+0001F499><U+0001F5A4>",FALSE,"deannamarsh751",,,1574,FALSE,FALSE,
"nance10706","This kid thinks he's hard. Haha. Well buddy, you shoot at those police, I hope they get your ass under the jail. <U+270C>boo, you aren't hard. Have fun playing dress up #BackTheBlue #BlueLivesMatter https://t.co/i84qtFy0hH",FALSE,,,,1574,FALSE,TRUE,"KP<U+0001F4B2>"
"prsGarfieldsHat","I’m black. I’m a cop. I’ve also had hours of de-escalation training. 

With that said:

No matter your color, mental status, prior condition, or mood, if you run at me with a knife, I will shoot you. Many times. 

The end. 

#Philadelphia #phillyriots #BlueLivesMatter",TRUE,"CopWithAttitude","CopWithAttitude",FALSE,1606,FALSE,FALSE,
"Alexand47923705","Pease. Only #BlackLivesMatter? #AllLivesMatter too!! #BlueLivesMatter too!! https://t.co/4texiXRF6i",FALSE,,,,28,FALSE,TRUE,"Donald J. Trump"
"TheRealChap1","@Nike so you are laying off employees in Oregon.. maybe you shouldn’t pay that piece of trash @Kaepernick7 !!! Also, #AllLivesMatter #BlueLivesMatter",FALSE,"Nike Kaepernick7",,,102,FALSE,FALSE,
"ryanr282","Hey BLM, Why don't you focus on issues like this ??? I'm sure the Father was a Good young man and could never do this..... #ChangeYourCultureFirst
#AllLivesMatter 
#BlueLivesMatter https://t.co/OVCZpGGuVA",FALSE,,,,36,FALSE,FALSE,
"TABCorporation","In uncertain times The Accountability Badge presses on to help bring positive change to our nation and world. #accountabilitybadge #accountability #bethechange #blacklivesmatter #bluelivesmatter #responsibility https://t.co/WfOtFX4C2G",FALSE,,,,3,FALSE,FALSE,
"TABCorporation","The Accountability Badge hopes everyone has had a safe and happy holiday. #accountabilitybadge #accountability #blacklivesmatter #bluelivesmatter https://t.co/M7bbzZx9EL",FALSE,,,,3,FALSE,FALSE,
"TABCorporation","Accepting that you are part of the cause and the solution is accepting accountability. #accountabilitybadge #accountability #bethechange  #blacklivesmatter #bluelivesmatter https://t.co/CtMb3q3yEe",FALSE,,,,3,FALSE,FALSE,
"TABCorporation","Change is inevitable it is up to all of us to make sure it is positive. #accountabilitybadge #bethechange #accountability #responsibility #blacklivesmatter #bluelivesmatter https://t.co/2woombYVKB",FALSE,,,,3,FALSE,FALSE,
"TABCorporation","Accountability check in. What goals do you have for the week and month ahead? #accountabilitybadge #accountability #bethechange #blacklivesmatter #bluelivesmatter https://t.co/JPiwaPWXSq",FALSE,,,,3,FALSE,FALSE,
"bonnie_honchell","Rest In Peace @PBPoliceDept Detective Kevin Collins who was shot &amp; killed on 10/5/20 while conducting a criminal investigation. He was a 5 year veteran. Please retweet to honor him #BlueLivesMatter #BackTheBlue #StopKillingUs #SayHisName #EnoughIsEnough #PoliceLivesMatter <U+0001F61E><U+0001F64F><U+0001F3FC><U+0001F499> https://t.co/wM9ZcyQWaW",TRUE,"bigricanman PBPoliceDept","bigricanman",FALSE,22,FALSE,FALSE,
"missinic","Riots in Philly going on right now. This is a preview of what America under Biden looks like. #BackTheBlue #BlueLivesMatter https://t.co/dSZL75X7aZ",FALSE,,,,1598,FALSE,FALSE,
"PepperTime9","Black Lives Matter, right? Ppl need to STOP spreading the racist lies that are putting the lives of our police officers in danger! #BackTheBlue or don’t call them! #BlueLivesMatter https://t.co/l9Ll2KChkf",TRUE,"MischievousLiz","MischievousLiz",FALSE,356,FALSE,FALSE,
"lanaurey","<U+0001F64F><U+0001F3FC><U+2764><U+FE0F><U+0001F1FA><U+0001F1F8>THANK YOU IN ADVANCE TO ALL #LawEnforcement  AND #FirstResponders FOR KEEPING US SAFE NOW AND DURING THE DAYS TO FOLLOW.  #GodBlessYou  #GodBlessTheUSA <U+0001F64F><U+0001F3FC><U+2764><U+FE0F><U+0001F1FA><U+0001F1F8> 
#BackTheBlue <U+0001F499><U+0001F5A4>
#BlueLivesMatter <U+0001F499><U+0001F5A4>
#PrideNews1 @PrideNews1 #PrideFamily https://t.co/qyztF4lajK",TRUE,"lalalandnomore","lalalandnomore",FALSE,4196,FALSE,FALSE,
"gopoundsand1234","Do You Back The Blue?
<U+0001D5EA><U+0001D5F2>'<U+0001D5FF><U+0001D5F2> <U+0001D5F4><U+0001D5F6><U+0001D603><U+0001D5F6><U+0001D5FB><U+0001D5F4> <U+0001D5EE><U+0001D604><U+0001D5EE><U+0001D606> <U+0001D7F1>,<U+0001D7EC><U+0001D7EC><U+0001D7EC> <U+0001D5EF><U+0001D5F9><U+0001D602><U+0001D5F2> <U+0001D5F9><U+0001D5F6><U+0001D5FB><U+0001D5F2> <U+0001D5EF><U+0001D5FF><U+0001D5EE><U+0001D5F0><U+0001D5F2><U+0001D5F9><U+0001D5F2><U+0001D601><U+0001D600> <U+0001D601><U+0001D5FC> <U+0001D600><U+0001D602><U+0001D5FD><U+0001D5FD><U+0001D5FC><U+0001D5FF><U+0001D601> <U+0001D5FC><U+0001D602><U+0001D5FF> <U+0001D5FC><U+0001D5F3><U+0001D5F3><U+0001D5F6><U+0001D5F0><U+0001D5F2><U+0001D5FF><U+0001D600>. <U+0001D5E3><U+0001D5F9><U+0001D5F2><U+0001D5EE><U+0001D600><U+0001D5F2> <U+0001D5F4><U+0001D5FF><U+0001D5EE><U+0001D5EF> <U+0001D5FC><U+0001D5FB><U+0001D5F2> <U+0001D5F3><U+0001D5FC><U+0001D5FF> <U+0001D5D9><U+0001D5E5><U+0001D5D8><U+0001D5D8> <U+0001D5F5><U+0001D5F2><U+0001D5FF><U+0001D5F2> =&gt; https://t.co/CwtoxgogET 
(USA ONLY) 
#BlueLivesMatter #BackTheBlue https://t.co/0k9J8ZyCvs",TRUE,"survivingplan","survivingplan",FALSE,58534,FALSE,FALSE,
"TroyLyman","@StuBishop_LPD F that guy #BlueLivesMatter",FALSE,"StuBishop_LPD",,,124,FALSE,FALSE,
"ANG3L_DUST_38","@marcorubio JACK @SS #VoteHimOut #VOTE #Vota #MIAMI #FL VOTE HIM OUT / VOTE THEM OUT!! #Vote VOTA Y SÁCALO #MarcoRubio CONDONED THE ACTS OF PEOPLE WHO RAN OFF @JoeBiden @KamalaHarris BUS! MARCO THE PUPPET #VOTE HIM OUT! #BlueWave2020 #BlueLivesMatter #BidenHarris2020ToSaveAmerica",FALSE,"marcorubio ss JoeBiden KamalaHarris",,,1649,FALSE,FALSE,
"TheFedUpPapers","Republicans are just Democrats who grew up...
#2020Elections #Democrats #DemocratsForTrump #TRUMP2020Landside #RedWave #BlueLivesMatter #Conservative #KeepTexasRed #GrowUp #4MoreYears #HarrisAdministration #25thAmendment #AmericaFirst #AllLivesMatter #Trump #AmericaFirst",FALSE,,,,27,FALSE,FALSE,
"bigricanman","Black Lives Matter, right? Ppl need to STOP spreading the racist lies that are putting the lives of our police officers in danger! #BackTheBlue or don’t call them! #BlueLivesMatter https://t.co/l9Ll2KChkf",TRUE,"MischievousLiz","MischievousLiz",FALSE,21664,FALSE,FALSE,
"bigricanman","Working midnight patrol in the @NYPD48Pct circa 1998 <U+0001F499><U+0001F5A4><U+0001F4AA><U+0001F3FD><U+0001F1F5><U+0001F1F7>

#BronxCops #NYPD #Patrol #MidnightTours #DefendThePolice #BackTheBlue #BlueLivesMatter https://t.co/yAcwog5kei",FALSE,"NYPD48Pct",,,21664,FALSE,FALSE,
"bigricanman","Prayers <U+0001F499><U+0001F64F><U+0001F3FC> #BlueLivesMatter 

New Orleans police officers ambushed, 1 shot in French Quarter by pedicab passenger: Police

https://t.co/RfFjtRb1n9",FALSE,,,,21664,FALSE,FALSE,
"judypersonal1","Two NOPD officers ambushed, shot in French Quarter; suspect apprehended

Praying for both officers and their families 

<U+0001F447> link to story 
https://t.co/Zg8L0jJdZc

#BlueLivesMatter #ServeAndProtect #EnoughIsEnough #BackTheBlue https://t.co/NzMsQvjUcQ",TRUE,"ChicagoPD19","ChicagoPD19",FALSE,4454,FALSE,FALSE,
"Letsxstartariot","Still might be too hard for the trumpies to understand... #BLM #BlackLivesMatter #BlackTransLivesMatter #BlackGayLivesMatter #AllLivesMatter #Bluelivesmatter # https://t.co/HOzSaq8BDj",FALSE,,,,18,FALSE,FALSE,
"DaiBuck","@StuBishop_LPD We love you Stu! #BackTheBlue #BlueLivesMatter #TRUMP2020ToSaveAmerica",FALSE,"StuBishop_LPD",,,8,FALSE,FALSE,
"dodgerblue_42","#ElectionDay #Election2020 
#Trump2020LandslideVictory 
<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>
#4MoreYears 
#BlueLivesMatter
#BlackLivesMatte
#AllLivesMatter
#JobsMatter
#YouMatter
#UnbornLivesMatter
#EconomyMatters
#DoctorsMatter
#YourVoteMatters  
#RedWave
#RedWave2020 
RED WAVE IS COMING!! https://t.co/6r9g3RBmys",TRUE,"PJStrikeForce","PJStrikeForce",FALSE,363,FALSE,FALSE,
"DavidCa99906280","#ElectionDay #Election2020 
#Trump2020LandslideVictory 
<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>
#4MoreYears 
#BlueLivesMatter
#BlackLivesMatte
#AllLivesMatter
#JobsMatter
#YouMatter
#UnbornLivesMatter
#EconomyMatters
#DoctorsMatter
#YourVoteMatters  
#RedWave
#RedWave2020 
RED WAVE IS COMING!! https://t.co/6r9g3RBmys",TRUE,"PJStrikeForce","PJStrikeForce",FALSE,234,FALSE,FALSE,
"Moestradamus221","Yikes<U+203C><U+FE0F><U+0001F633><U+0001F46E><U+200D><U+2642><U+FE0F> @nprpolice Dept. in New Port Richey, FL adorn gate with #BlueLivesMatter flag, while departments across the country ban its display due to usage by #AltRight and #WhiteSupremacy groups https://t.co/a2GOyQobeU

@PascoSheriff @newportrichey2 @StPeteCopWatch #pasco https://t.co/l61FG89YPs",TRUE,"str34mtv nprpolice","str34mtv",FALSE,268,FALSE,FALSE,
"weiss_malka","BREAKING:

“Protestors” blocked the ER entrance for 2 LA Officers who were critically shot by a coward....

They were chanting “we hope they die” while attempting to prevent them from getting life saving treatment?!

This is EVIL! This MUST BE ENDED!

RT! 

#BlueLivesMatter",TRUE,"GrahamAllen_1","GrahamAllen_1",TRUE,2933,FALSE,FALSE,
"darhar981","Gunman, Elmer Manzano,
who killed a #Houston police officer, Sgt Harold Preston &amp; wounded Officer Courtney Waller during domestic violence incident is an #IllegalImmigrant from #ElSalvador wanted for deportation

Where's #BlackLivesMatter?
#BlueLivesMatter
https://t.co/LoodYKffQf",TRUE,"USAloveGOD","USAloveGOD",FALSE,131487,FALSE,FALSE,
"darhar981","The Pitbull is reading that a #bluelivesmatter life was lost in #NewOrleans because he was snuck up on and shot in the face.

A sneaky bastard just like who he probably voted for, @JoeBiden 

If this sounds acceptable to you, vote Biden. This would be his view of America.",TRUE,"GroveKilosdad73","GroveKilosdad73",FALSE,131487,FALSE,FALSE,
"darhar981","#ElectionDay #Election2020 
#Trump2020LandslideVictory 
<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>
#4MoreYears 
#BlueLivesMatter
#BlackLivesMatte
#AllLivesMatter
#JobsMatter
#YouMatter
#UnbornLivesMatter
#EconomyMatters
#DoctorsMatter
#YourVoteMatters  
#RedWave
#RedWave2020 
RED WAVE IS COMING!! https://t.co/6r9g3RBmys",TRUE,"PJStrikeForce","PJStrikeForce",FALSE,131487,FALSE,FALSE,
"KAG70183389","@DanceDadTim @sebastianbach It must make you Question why politicians would pass laws that are so silly to enforce.  #bluelivesmatter",FALSE,"DanceDadTim sebastianbach",,,0,FALSE,FALSE,
"kelleysher","@KatieDaviscourt Done!   #BackTheBlue #ThinBlueLine #BlueLivesMatter
#LawEnforcement Lives Matter!!!",FALSE,"KatieDaviscourt",,,961,FALSE,FALSE,
"richard_crst","You are for-hire thugs. You are a waste of taxpayer money. You terrorize your own communities. Your badge is your 60k price tag, and so you are literally a prostitute and a gang member that murders on behalf of the State. God is disappointed in you.
#Bluelivesmatter #Not #Nocap",FALSE,,,,87,FALSE,FALSE,
"bburns1963","#ElectionDay #Election2020 
#Trump2020LandslideVictory 
<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>
#4MoreYears 
#BlueLivesMatter
#BlackLivesMatte
#AllLivesMatter
#JobsMatter
#YouMatter
#UnbornLivesMatter
#EconomyMatters
#DoctorsMatter
#YourVoteMatters  
#RedWave
#RedWave2020 
RED WAVE IS COMING!! https://t.co/6r9g3RBmys",TRUE,"PJStrikeForce","PJStrikeForce",FALSE,551,FALSE,FALSE,
"dagodownjr","Walter Wallace's Family Says Officers Shouldn't Be Charged With Murder - The Police Tribune https://t.co/lkEXEyldGi

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","VIDEO: Sheriff Offers To Help Celebs Pack, Leave Country If Trump Wins - The Police Tribune https://t.co/9K5o4qWpet

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","Seattle Considers Allowing Criminals To Use Poverty Or Addiction As Defenses To Misdemeanors - The Police Tribune https://t.co/mjDMsaZrYT

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","Cop Gets 2-Month Unpaid Suspension For Dragging Teen From Dad's Arrest, Files Grievance - The Police Tribune https://t.co/aEmxJ5aoAd

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","VIDEO: Driver Tried To Run Over Cops Twice Before Being Shot - The Police Tribune https://t.co/VjlzXSkdvH

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","Cop Sues Breonna Taylor's Boyfriend For Shooting Him - The Police Tribune https://t.co/NNNQoHtNPA

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","VIDEO: Bodycam Captures Moment Suspect On Moped Crashes Into SUV, Sparking Riots - The Police Tribune https://t.co/PHhAiggdt1

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","Newlyweds And Wedding Party Called For Riot Duty Just After Saying 'I Do' - The Police Tribune https://t.co/mc2dHAhHKd

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","Student Teacher Gets 4 Years In Prison For Sending Nudes To 13-Year-Old Boys - The Police Tribune https://t.co/h4DZ7yuZTW

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","Rioter Facing Federal Charges For Attacking Federally-Deputized Portland Police Officer - The Police Tribune https://t.co/J2PTlNWTBn

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","Over Half Of Portland Police Employees Earned Over $100K With Overtime Amid Riots - The Police Tribune https://t.co/tVZiWb0JbI

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"dagodownjr","Bernie Supporter Arrested In Assassination Plot Against Biden - The Police Tribune https://t.co/DHhFHLO6sK

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,76,FALSE,FALSE,
"SuzieRes17swb","BREAKING:

“Protestors” blocked the ER entrance for 2 LA Officers who were critically shot by a coward....

They were chanting “we hope they die” while attempting to prevent them from getting life saving treatment?!

This is EVIL! This MUST BE ENDED!

RT! 

#BlueLivesMatter",TRUE,"GrahamAllen_1","GrahamAllen_1",TRUE,4360,FALSE,FALSE,
"CommonerGoogle","Endorsement:
NYC police union endorses Trump, who claims Biden would 'gut every single police department in America' VIEW VIDEO: https://t.co/9V5XcLWBfH #FoxNews 
.
#backtheblue #bluelivesmatter #Trump2020 #TRUMPSUPPORTSTHEPOLICE #NicoleMalliotakis #MalliotakisSupportsTheNYPD #NY",TRUE,"CommonerGoogle","CommonerGoogle",FALSE,305,FALSE,FALSE,
"CommonerGoogle","Crime Stoppers USA
MySpace Police Pipes and Drums Music
click here:
https://t.co/wlxTJjZEUp
.
#backtheblue #bluelivesmatter #risingcrime #crimestoppers #StopCrimeNYC #NicoleMalliotakis #MalliotakisSupportsTheNYPD #NoPoliceCuts #Supportthepolice #Trump2020 #TRUMPSUPPORTSTHEPOLICE https://t.co/rVwCnVtYIq",TRUE,"d56432070","d56432070",FALSE,305,FALSE,FALSE,
"JimKarow","I’m black. I’m a cop. I’ve also had hours of de-escalation training. 

With that said:

No matter your color, mental status, prior condition, or mood, if you run at me with a knife, I will shoot you. Many times. 

The end. 

#Philadelphia #phillyriots #BlueLivesMatter",TRUE,"CopWithAttitude","CopWithAttitude",FALSE,104,FALSE,FALSE,
"austenfan1","I’m black. I’m a cop. I’ve also had hours of de-escalation training. 

With that said:

No matter your color, mental status, prior condition, or mood, if you run at me with a knife, I will shoot you. Many times. 

The end. 

#Philadelphia #phillyriots #BlueLivesMatter",TRUE,"CopWithAttitude","CopWithAttitude",FALSE,520,FALSE,FALSE,
"D1NONLY77","Where are the riots for when cops get ambushed &amp; shot?! Oh yeah, that’s right, normal, sane people let the justice system figure it out. We don’t riot, loot, burn, or destroy because that solves NOTHING!! #BlueLivesMatter #VoteForTrump #VoteForTrump2020  https://t.co/OLgb6K9OWb",FALSE,,,,879,FALSE,FALSE,
"1Sandy_N_Austin","#AngelFamilies are thanking President Donald Trump for recognizing November 1 as a #NationalDayOfRemembrance for American citizens killed by illegal aliens.
#Trump2020 to #MAGA2020
#share/#RT #AllLivesMatter #BlueLivesMatter https://t.co/ES2VvuryDi",FALSE,,,,936,FALSE,TRUE,"T Moran"
"1Sandy_N_Austin","@emblizario @herrin_iii And why wouldn't they be proud to support our #Austinites in support of  #BlueLivesMatter...?
If that's what you take from a great event...feel sorry.
#AllLivesMatter #BLUELIVESMATTER!!",FALSE,"emblizario herrin_iii",,,936,FALSE,FALSE,
